lsoa_code,dpi_score,dpi_z,lisa_I,lisa_p,lisa_class,gistar_z,gistar_p,gistar_class
E01001080,0.938,-1.1456255597237297,0.2507673263138821,0.36,Not sig,-1.4089790326669662,0.92,Not sig
E01001096,0.966,0.47615961134897206,0.15186908089699233,0.45,Not sig,0.7028799554899945,0.2,Not sig
E01034149,0.979,1.2291312979184408,0.336089317080184,0.28,Not sig,1.2867691482407546,0.04,Hotspot (Gi*)
E01000985,0.953,-0.2768120752204966,0.08807721373183229,0.59,Not sig,-0.5096170623083229,0.8,Not sig
E01001039,0.973,0.8816059041171475,0.4810612124680709,0.14,Not sig,1.4921397188570784,0.08,Not sig
E01001095,0.973,0.8816059041171475,0.17723394378756635,0.33,Not sig,1.0175938224447139,0.19,Not sig
E01001106,0.945,-0.7401792669555542,0.05483908903560059,0.72,Not sig,-0.9644257705235554,0.82,Not sig
E01001134,0.94,-1.0297837617899652,0.1538353774356767,0.37,Not sig,-0.5743157853520796,0.9,Not sig
E01001176,0.973,0.8816059041171475,-0.18446518559398573,0.34,Not sig,0.9204741646445952,0.2,Not sig
E01001032,0.974,0.9395268030840297,0.34630227719445966,0.19,Not sig,1.1894442547342714,0.13,Not sig
E01001079,0.937,-1.2035464586906055,0.10659709113807558,0.62,Not sig,-1.1051741649301,0.88,Not sig
E01001119,0.941,-0.9718628628230831,0.2915398441623955,0.25,Not sig,-1.1751427622526804,0.88,Not sig
E01001172,0.944,-0.7981001659224365,0.008281039413914342,0.92,Not sig,-0.9598261738968032,0.86,Not sig
E01001031,0.975,0.9974477020509118,0.08979052631446649,0.52,Not sig,1.1705046712060987,0.13,Not sig
E01001038,0.958,0.012792419613914401,0.0075731304395658785,0.93,Not sig,0.6524489131136195,0.29,Not sig
E01001076,0.958,0.012792419613914401,-0.008727735328406785,0.9,Not sig,-0.6892460153086597,0.74,Not sig
E01001087,0.96,0.12863421754767881,0.0025768690773577663,0.96,Not sig,0.06022772495869547,0.55,Not sig
E01001171,0.944,-0.7981001659224365,0.06683483290992763,0.6,Not sig,-0.9631188271201898,0.88,Not sig
E01000992,0.945,-0.7401792669555542,0.5049934986916423,0.11,Not sig,-1.7781410108870788,0.94,Not sig
E01001023,0.977,1.1132894999846763,-0.16078288275577826,0.44,Not sig,1.0339042018771873,0.1,Not sig
E01001132,0.952,-0.33473297418737885,0.24776240745961867,0.29,Not sig,-1.1374375375016381,0.87,Not sig
E01001135,0.941,-0.9718628628230831,0.5102712502611685,0.06,Not sig,-1.0127675984443,0.92,Not sig
E01001137,0.955,-0.16097027728673222,-0.020706285667191005,0.81,Not sig,-0.025993658728680574,0.55,Not sig
E01000991,0.945,-0.7401792669555542,0.45599710036173335,0.14,Not sig,-1.7432764909659422,0.96,Not sig
E01001020,0.923,-2.014439044226956,2.395301447836155,0.01,LL (coldspot),-3.147494586545124,0.99,Not sig
E01001069,0.965,0.4182387123820898,0.06348971439692416,0.7,Not sig,0.5480777926111549,0.32,Not sig
E01001074,0.933,-1.4352300545581342,-0.5448488933337299,0.1,Not sig,-1.0989716962732452,0.9,Not sig
E01001098,0.968,0.5920014092827365,-0.08672231755246237,0.68,Not sig,0.37628059479334247,0.31,Not sig
E01001101,0.953,-0.2768120752204966,0.10227805177442999,0.56,Not sig,-0.6853449860116243,0.79,Not sig
E01001157,0.948,-0.5664165700549076,-0.1002000164010515,0.56,Not sig,-0.48720996602937655,0.76,Not sig
E01001194,0.96,0.12863421754767881,-0.0902453078375764,0.56,Not sig,-0.674688383550185,0.79,Not sig
E01001075,0.988,1.7504193886203805,0.022392099319541045,0.87,Not sig,1.9916087128750453,0.01,Hotspot (Gi*)
E01001092,0.963,0.30239691444832545,0.11771654556223783,0.52,Not sig,0.6561553238358678,0.29,Not sig
E01001108,0.967,0.5340805103158542,-0.24683008888529903,0.34,Not sig,0.08574778936779211,0.53,Not sig
E01001036,0.974,0.9395268030840297,0.6106194285221476,0.1,Not sig,1.6499628144654335,0.02,Hotspot (Gi*)
E01001071,0.952,-0.33473297418737885,-0.10768489681786378,0.58,Not sig,0.009692198707218925,0.55,Not sig
E01001082,0.95,-0.4505747721211432,0.24775653244843704,0.29,Not sig,-0.765277316283464,0.89,Not sig
E01001093,0.974,0.9395268030840297,0.1480644136986923,0.36,Not sig,1.012193004194452,0.17,Not sig
E01001159,0.964,0.36031781341520763,-0.034149107860429295,0.7,Not sig,0.24787142042494942,0.46,Not sig
E01001167,0.958,0.012792419613914401,-0.0021518178879178108,0.97,Not sig,-0.19870070278271557,0.68,Not sig
E01001019,0.938,-1.1456255597237297,0.9917388886479082,0.02,LL (coldspot),-1.6822878139657038,0.99,Not sig
E01001022,0.938,-1.1456255597237297,1.1299798517699273,0.04,LL (coldspot),-2.4603939835445137,0.99,Not sig
E01001028,0.969,0.6499223082496186,0.3395820211847852,0.22,Not sig,1.1186252957234766,0.12,Not sig
E01001081,0.953,-0.2768120752204966,0.12205233700579056,0.54,Not sig,-0.5267277243078102,0.8,Not sig
E01001097,0.944,-0.7981001659224365,-0.33379638574699866,0.18,Not sig,-0.5865369937977217,0.7,Not sig
E01001015,0.942,-0.9139419638562009,-0.12815147743452512,0.53,Not sig,-0.8586220376236162,0.84,Not sig
E01001016,0.959,0.0707133185807966,-0.034787193820531186,0.72,Not sig,-0.44434292936629466,0.68,Not sig
E01001049,0.966,0.47615961134897206,-0.07388958539740717,0.55,Not sig,0.34778423219932464,0.44,Not sig
E01001061,0.955,-0.16097027728673222,0.08371739780753777,0.64,Not sig,-0.4575380539565084,0.7,Not sig
E01001062,0.963,0.30239691444832545,-0.03116181403970967,0.79,Not sig,0.30932986051725675,0.38,Not sig
E01001070,0.949,-0.5084956710880254,-0.19163505587739776,0.4,Not sig,-0.3811668251885312,0.64,Not sig
E01001102,0.923,-2.014439044226956,1.3743678947255638,0.02,LL (coldspot),-2.675984459370259,1.0,Not sig
E01001105,0.956,-0.10304937831985,0.052400162783903435,0.73,Not sig,-0.7830794972613414,0.78,Not sig
E01001123,0.949,-0.5084956710880254,0.20807780227473283,0.29,Not sig,-0.7884566331143137,0.86,Not sig
E01001173,0.965,0.4182387123820898,-0.0693427316877815,0.53,Not sig,0.28419133066167596,0.49,Not sig
E01001010,0.956,-0.10304937831985,-0.00952523075502409,0.88,Not sig,0.031051424623563213,0.5,Not sig
E01001018,0.951,-0.39265387315426103,0.27547234578768925,0.21,Not sig,-0.9997462413525111,0.9,Not sig
E01001067,0.955,-0.16097027728673222,0.048287933771469005,0.69,Not sig,-0.4917630615031785,0.67,Not sig
E01001068,0.965,0.4182387123820898,0.12162914368627872,0.49,Not sig,0.5098728961059075,0.26,Not sig
E01001094,0.968,0.5920014092827365,0.27617228532594945,0.25,Not sig,1.0312232142805646,0.14,Not sig
E01001107,0.973,0.8816059041171475,0.23012104337781022,0.31,Not sig,1.1550352489531903,0.13,Not sig
E01001122,0.971,0.7657641061833831,-0.12960150985510815,0.44,Not sig,0.41565044413195645,0.35,Not sig
E01001017,0.96,0.12863421754767881,-0.11570155702494979,0.58,Not sig,-0.6954730674849734,0.81,Not sig
E01001103,0.936,-1.2614673576574877,0.6122245612379095,0.05,Not sig,-2.0335603682813996,0.99,Not sig
E01001021,0.922,-2.0723599431938386,2.164090855806011,0.01,LL (coldspot),-2.441779756516642,0.99,Not sig
E01001027,0.967,0.5340805103158542,-0.08081535062587086,0.58,Not sig,0.5150681371642575,0.35,Not sig
E01001065,0.942,-0.9139419638562009,0.40738783041687404,0.08,Not sig,-1.2927093287644362,0.9,Not sig
E01001104,0.958,0.012792419613914401,0.0023864913315745813,0.96,Not sig,0.05830976730064731,0.51,Not sig
E01001060,0.951,-0.39265387315426103,0.17691992941878867,0.36,Not sig,-0.9719817237386266,0.84,Not sig
E01001072,0.967,0.5340805103158542,-0.20970878095151493,0.35,Not sig,-0.0794503198569057,0.56,Not sig
E01001121,0.957,-0.04512847935296781,0.04535234004914356,0.65,Not sig,-1.1296468218196831,0.86,Not sig
E01001064,0.958,0.012792419613914401,-0.0031088762947495433,0.94,Not sig,-0.3126528783962467,0.59,Not sig
E01001199,0.947,-0.6243374690217899,0.129429525480364,0.51,Not sig,-1.0513665001704315,0.85,Not sig
E01001203,0.955,-0.16097027728673222,-0.027365959358181372,0.81,Not sig,-0.0983065076701935,0.56,Not sig
E01001245,0.976,1.055368601017794,0.25801231044079753,0.32,Not sig,1.4493351931902705,0.12,Not sig
E01001287,0.938,-1.1456255597237297,0.5493678066574459,0.22,Not sig,-1.6288829672851983,0.94,Not sig
E01001319,0.933,-1.4352300545581342,0.09802167587750554,0.54,Not sig,-1.027752792354385,0.87,Not sig
E01001332,0.965,0.4182387123820898,0.06591219061731392,0.67,Not sig,0.6998684689168327,0.27,Not sig
E01001383,0.962,0.2444760154814432,-0.011032830816939117,0.92,Not sig,0.1624037633503955,0.41,Not sig
E01032743,0.978,1.1712103989515585,0.12352270957806107,0.5,Not sig,1.3852822102943938,0.1,Not sig
E01034029,0.971,0.7657641061833831,-0.05673464236844026,0.64,Not sig,0.8684115809023543,0.19,Not sig
E01001200,0.962,0.2444760154814432,-0.060593777890732455,0.6,Not sig,-0.057780802547891474,0.6,Not sig
E01001207,0.966,0.47615961134897206,0.1329573601602887,0.54,Not sig,0.5163356466817528,0.31,Not sig
E01001216,0.954,-0.21889117625361443,-0.10169146267163329,0.57,Not sig,0.03755969095939028,0.54,Not sig
E01001219,0.959,0.0707133185807966,0.0009045944435770567,0.99,Not sig,0.019080058012695383,0.51,Not sig
E01001223,0.961,0.18655511651456103,0.013191931386958608,0.94,Not sig,0.19854348949744355,0.49,Not sig
E01001230,0.965,0.4182387123820898,-0.15453314543815486,0.54,Not sig,-0.36096488379453134,0.74,Not sig
E01001249,0.964,0.36031781341520763,-0.0872183626702141,0.57,Not sig,0.06892713679460614,0.52,Not sig
E01001288,0.963,0.30239691444832545,-0.009267937627658571,0.93,Not sig,0.20983238656311345,0.47,Not sig
E01001292,0.953,-0.2768120752204966,0.04723071721145516,0.73,Not sig,-0.5363216368773434,0.79,Not sig
E01001293,0.954,-0.21889117625361443,-0.01970464604910332,0.89,Not sig,-0.2687588796731415,0.62,Not sig
E01001303,0.971,0.7657641061833831,0.0921672172782318,0.58,Not sig,0.785282032871749,0.22,Not sig
E01001304,0.952,-0.33473297418737885,-0.1593863228945886,0.4,Not sig,0.14226095562330013,0.47,Not sig
E01001315,0.959,0.0707133185807966,-0.01875514466583333,0.84,Not sig,-0.18319526786020945,0.65,Not sig
E01001340,0.966,0.47615961134897206,0.5025239028900391,0.27,Not sig,1.126790712236692,0.08,Not sig
E01001346,0.947,-0.6243374690217899,0.3355539940275232,0.27,Not sig,-1.1821637817744532,0.9,Not sig
E01001352,0.968,0.5920014092827365,0.17901939951598092,0.49,Not sig,0.9022609879318577,0.22,Not sig
E01001355,0.965,0.4182387123820898,0.032603142586954556,0.75,Not sig,0.37587890455502554,0.37,Not sig
E01001356,0.943,-0.8560210648893186,-0.12250897728949017,0.53,Not sig,-0.5906610403520651,0.7,Not sig
E01001363,0.984,1.5187357927528518,0.9694669635643943,0.04,HH (hotspot),1.7583243323771636,0.01,Hotspot (Gi*)
E01001364,0.948,-0.5664165700549076,-0.4665488354224061,0.19,Not sig,0.19539913271701792,0.48,Not sig
E01001366,0.959,0.0707133185807966,0.08282017406612069,0.64,Not sig,0.898041582522307,0.08,Not sig
E01001369,0.966,0.47615961134897206,0.37841573555542146,0.15,Not sig,1.00546326069246,0.08,Not sig
E01001372,0.981,1.344973095852205,1.4194423745746951,0.05,Not sig,2.533790911170181,0.01,Hotspot (Gi*)
E01001373,0.969,0.6499223082496186,0.6557923297450411,0.06,Not sig,1.6093065458249733,0.03,Hotspot (Gi*)
E01001379,0.969,0.6499223082496186,0.09301326867649035,0.46,Not sig,0.6305226491895791,0.27,Not sig
E01001380,0.967,0.5340805103158542,0.3073380081262116,0.27,Not sig,1.0704326101754267,0.13,Not sig
E01001198,0.972,0.8236850051502652,-0.4904031234043031,0.15,Not sig,0.11013241069276876,0.49,Not sig
E01001206,0.969,0.6499223082496186,-0.30538662405319655,0.31,Not sig,0.12955878270564272,0.46,Not sig
E01001211,0.957,-0.04512847935296781,-0.03194388756197646,0.74,Not sig,0.6271029824936385,0.28,Not sig
E01001215,0.968,0.5920014092827365,0.13615783224687714,0.53,Not sig,0.9762384446648867,0.17,Not sig
E01001233,0.938,-1.1456255597237297,-0.34643363437324554,0.14,Not sig,-0.9642253069616844,0.87,Not sig
E01001236,0.933,-1.4352300545581342,-1.1821774748793514,0.02,LH (low-high),-0.8973822894199333,0.82,Not sig
E01001251,0.97,0.7078432072165008,0.21404960177526264,0.28,Not sig,1.145416734330535,0.13,Not sig
E01001255,0.968,0.5920014092827365,-0.09039616617552841,0.65,Not sig,0.5604486012266495,0.31,Not sig
E01001305,0.946,-0.682258367988672,-0.061417092663796594,0.62,Not sig,-0.55222380716493,0.71,Not sig
E01001334,0.97,0.7078432072165008,0.22088275425685264,0.35,Not sig,1.2706270077967325,0.11,Not sig
E01001374,0.964,0.36031781341520763,0.1715687899977253,0.43,Not sig,0.9088244185135905,0.2,Not sig
E01001376,0.954,-0.21889117625361443,-0.1084532619807079,0.54,Not sig,0.12169651050154885,0.53,Not sig
E01001385,0.963,0.30239691444832545,0.13348013657891464,0.49,Not sig,0.7950158835696521,0.2,Not sig
E01001331,0.961,0.18655511651456103,-0.0670770518816085,0.67,Not sig,-0.4702184448086529,0.68,Not sig
E01001295,0.952,-0.33473297418737885,-0.06890882726032023,0.72,Not sig,-0.12662118038691317,0.63,Not sig
E01001201,0.963,0.30239691444832545,0.05291067138256657,0.74,Not sig,0.3426177144118184,0.37,Not sig
E01001202,0.968,0.5920014092827365,-0.06672025282688064,0.63,Not sig,0.60213302687135,0.28,Not sig
E01001204,0.96,0.12863421754767881,0.06000865078057808,0.66,Not sig,0.42300531324709223,0.35,Not sig
E01001217,0.958,0.012792419613914401,0.0009045944435770565,0.99,Not sig,0.0928806594493612,0.49,Not sig
E01001224,0.968,0.5920014092827365,0.23388220562043374,0.34,Not sig,0.9698390445129731,0.18,Not sig
E01001229,0.941,-0.9718628628230831,-0.0011742434109636767,1.0,Not sig,-1.4412447508033983,0.92,Not sig
E01001232,0.949,-0.5084956710880254,-0.11253398500097593,0.62,Not sig,-0.31199869307638617,0.72,Not sig
E01001242,0.959,0.0707133185807966,-0.021622189952622325,0.86,Not sig,-0.3491422530943429,0.66,Not sig
E01001243,0.968,0.5920014092827365,-0.2110208626328628,0.33,Not sig,0.24211053617328443,0.41,Not sig
E01001257,0.955,-0.16097027728673222,-0.018841577033713704,0.85,Not sig,0.054899718929918864,0.5,Not sig
E01001279,0.959,0.0707133185807966,0.032305566632218785,0.86,Not sig,0.6171352979355655,0.24,Not sig
E01001296,0.971,0.7657641061833831,0.039365139389341,0.74,Not sig,1.0578750898982296,0.18,Not sig
E01001298,0.969,0.6499223082496186,0.07607343071790522,0.67,Not sig,0.8716944919044055,0.19,Not sig
E01001299,0.965,0.4182387123820898,-0.09639371614880088,0.61,Not sig,0.29411201530022657,0.43,Not sig
E01001306,0.949,-0.5084956710880254,-0.16849378514227437,0.4,Not sig,-0.38906227218721245,0.69,Not sig
E01001345,0.948,-0.5664165700549076,-0.26970469385869317,0.29,Not sig,-0.10449994407868467,0.63,Not sig
E01001357,0.964,0.36031781341520763,0.07765409749726342,0.59,Not sig,0.7146070600857302,0.29,Not sig
E01001360,0.978,1.1712103989515585,1.5752464761706002,0.02,HH (hotspot),1.8987839400742776,0.01,Hotspot (Gi*)
E01001368,0.976,1.055368601017794,0.8448401323189773,0.05,Not sig,2.082681926746779,0.01,Hotspot (Gi*)
E01001384,0.971,0.7657641061833831,-0.24999024744178056,0.28,Not sig,0.43024153078679933,0.42,Not sig
E01001389,0.943,-0.8560210648893186,-0.052268505337842754,0.7,Not sig,-0.8283930486440608,0.79,Not sig
E01001253,0.976,1.055368601017794,-0.047627180120754446,0.71,Not sig,0.9164048936926421,0.2,Not sig
E01001254,0.95,-0.4505747721211432,-0.18322827335300648,0.4,Not sig,-0.1319375842610917,0.57,Not sig
E01001260,0.95,-0.4505747721211432,0.4065796529254401,0.14,Not sig,-1.4596129093747474,0.94,Not sig
E01001282,0.92,-2.188201741127603,1.2647822471898094,0.02,LL (coldspot),-2.6908501131177367,0.98,Not sig
E01001300,0.968,0.5920014092827365,0.17044708606216016,0.43,Not sig,0.8806516977019241,0.18,Not sig
E01001342,0.966,0.47615961134897206,-0.10974305596074148,0.58,Not sig,0.05790094592206322,0.51,Not sig
E01001316,0.965,0.4182387123820898,-0.09154876370802086,0.53,Not sig,0.1917496725999476,0.5,Not sig
E01001312,0.962,0.2444760154814432,0.009196127172364383,0.88,Not sig,0.22712704182321256,0.48,Not sig
E01001310,0.952,-0.33473297418737885,0.011228383158603186,0.9,Not sig,-0.4312800200571335,0.8,Not sig
E01001212,0.964,0.36031781341520763,0.15069885833095598,0.51,Not sig,0.5748673804932697,0.24,Not sig
E01001213,0.953,-0.2768120752204966,-0.10241252237721624,0.55,Not sig,0.10040709784808226,0.52,Not sig
E01001269,0.96,0.12863421754767881,0.006612615899746219,0.96,Not sig,0.05486784921090466,0.57,Not sig
E01001274,0.962,0.2444760154814432,-0.06059377789073271,0.73,Not sig,0.005659932034356436,0.54,Not sig
E01001286,0.945,-0.7401792669555542,0.03340316476626445,0.76,Not sig,-0.8303407803423312,0.83,Not sig
E01001289,0.964,0.36031781341520763,0.07765409749726342,0.69,Not sig,0.5053357330582361,0.32,Not sig
E01001297,0.96,0.12863421754767881,0.04634919999710946,0.65,Not sig,0.4868854932740685,0.32,Not sig
E01001313,0.952,-0.33473297418737885,-0.03982677509216253,0.74,Not sig,-0.1300842551727165,0.69,Not sig
E01001358,0.975,0.9974477020509118,0.029266360283323467,0.73,Not sig,0.9621419770673283,0.16,Not sig
E01001359,0.974,0.9395268030840297,1.0822441495186115,0.01,HH (hotspot),2.0732592626256694,0.01,Hotspot (Gi*)
E01001388,0.939,-1.0877046607568475,-0.31841839461669785,0.25,Not sig,-0.6831521144047698,0.79,Not sig
E01001210,0.945,-0.7401792669555542,0.6621902766667674,0.06,Not sig,-1.9912054358403934,0.97,Not sig
E01001227,0.96,0.12863421754767881,0.06373395553970587,0.7,Not sig,0.6707421395855326,0.28,Not sig
E01001237,0.972,0.8236850051502652,-0.12463737434852883,0.54,Not sig,0.6891040112087821,0.28,Not sig
E01001240,0.964,0.36031781341520763,-0.022223432622275396,0.83,Not sig,0.28606640185614424,0.38,Not sig
E01001252,0.969,0.6499223082496186,0.18147686690465722,0.33,Not sig,0.8299547528033733,0.2,Not sig
E01001270,0.965,0.4182387123820898,-0.16906800276049352,0.4,Not sig,-0.09403365988290995,0.54,Not sig
E01001317,0.955,-0.16097027728673222,0.09273015620267809,0.53,Not sig,-0.7689401727939964,0.81,Not sig
E01001333,0.971,0.7657641061833831,0.29809532104490594,0.27,Not sig,1.115371936368644,0.14,Not sig
E01001362,0.986,1.634577590686616,1.4681035985379187,0.01,HH (hotspot),2.7229632389736933,0.01,Hotspot (Gi*)
E01001367,0.968,0.5920014092827365,0.5261980943957213,0.08,Not sig,1.4321399119845521,0.03,Hotspot (Gi*)
E01001382,0.963,0.30239691444832545,0.07743181296406379,0.6,Not sig,0.7927879939786551,0.2,Not sig
E01032744,0.961,0.18655511651456103,-0.03466073171545622,0.77,Not sig,0.16063979339322657,0.48,Not sig
E01001214,0.957,-0.04512847935296781,-0.008792360451399412,0.92,Not sig,0.12475811777258927,0.51,Not sig
E01001226,0.973,0.8816059041171475,0.27936075678941663,0.23,Not sig,1.2267410035132313,0.06,Not sig
E01001228,0.958,0.012792419613914401,0.008314078883564639,0.88,Not sig,0.4821498258829231,0.32,Not sig
E01001259,0.95,-0.4505747721211432,0.1560417727363658,0.52,Not sig,-0.6422479578690429,0.83,Not sig
E01001265,0.956,-0.10304937831985,0.07428544242818315,0.57,Not sig,-0.7012287262727737,0.83,Not sig
E01001276,0.957,-0.04512847935296781,-0.018874477096328123,0.9,Not sig,0.3520606432572981,0.41,Not sig
E01001291,0.963,0.30239691444832545,-0.06035364925577781,0.64,Not sig,0.05126884493868388,0.55,Not sig
E01001311,0.966,0.47615961134897206,0.017123070647978827,0.88,Not sig,0.39488963326718146,0.39,Not sig
E01001318,0.944,-0.7981001659224365,0.02060815383412756,0.84,Not sig,-0.837622643166022,0.79,Not sig
E01001336,0.959,0.0707133185807966,0.032851670496369084,0.79,Not sig,0.6632687890326576,0.24,Not sig
E01001343,0.95,-0.4505747721211432,0.12472453771273143,0.47,Not sig,-0.7183171185596063,0.8,Not sig
E01001353,0.947,-0.6243374690217899,-0.08031116181323587,0.62,Not sig,-0.37958432180065727,0.76,Not sig
E01001231,0.961,0.18655511651456103,0.052361651587725724,0.68,Not sig,0.4656264117869022,0.29,Not sig
E01001235,0.974,0.9395268030840297,0.12085529517966652,0.5,Not sig,1.0259098731993426,0.17,Not sig
E01001244,0.948,-0.5664165700549076,-0.19862208718290797,0.32,Not sig,-0.28501957356231644,0.58,Not sig
E01001281,0.967,0.5340805103158542,0.14088134953423692,0.42,Not sig,0.8237601679983368,0.18,Not sig
E01001350,0.956,-0.10304937831985,-0.022805616357348343,0.92,Not sig,0.21546065605606657,0.45,Not sig
